name,longitude,latitude,tiploc,station
Romford,0.18236229,51.574637,ROMFORD,True
Romford Engineers Sidings,0.17414586,51.572424,ROMFSDG,False
Romiley,-2.0892963,53.413982999999995,ROMILEY,True
Romsey Signal E882,-1.4872158000000002,50.99126,ROMS882,False
Romsey Signal E883,-1.4872158000000002,50.99126,ROMS883,False
Romsey Signal E995,-1.4899604,50.99174,ROMS995,False
Romsey,-1.4933546999999998,50.992762,ROMSEY,True
Rood End Goods,-2.0016797,52.497412,ROODEG,False
Roose,-3.1944784999999998,54.114688,ROOSE,True
Park House Farm,-3.1882692,54.129723999999996,ROOSPHF,False
Ropley,-1.1012995,51.087891,ROPLEY,False
Rose Street,-4.2247357,57.48245,ROSEST,False
Rose Grove,-2.2819472999999997,53.786329,ROSG,True
Roseisle D.C.L.,-3.4750949999999996,57.667793,ROSISLE,False
Roosendaal Cs,4.3744073,50.918493,ROSNDAL,False
Rosyth Dock FHH,-3.4268693,56.022814000000004,ROSYFHH,False
Rosyth,-3.4260952000000007,56.045331999999995,ROSYTH,True
Rosyth Dockyard,-3.4268045,56.022797,ROSYTHD,False
Rotherham S1068,,,ROTH068,False
Rotherham S1071,,,ROTH071,False
Rotherham S1072,,,ROTH072,False
Holmes Curve Sig S750,-1.3754145,53.427881000000006,ROTH750,False
Rotherham Central,-1.3610451000000001,53.431689,ROTHCEN,True
Rotherham (Booths) GBRf,,,ROTHGBR,False
Holmes Jn,-1.3802089,53.427294999999994,ROTHHJN,False
Rotterdam C.S.,4.374529900000001,50.919385999999996,ROTTCS,False
Roughcastle,-3.8513123999999994,55.996225,ROUGHC,False
Round Oak,-2.1129737,52.48964399999999,ROUNDOK,False
Routes Level Crossing No.8,1.2299843000000001,52.027543,ROUTESX,False
Rowley Regis Down Goods,-2.0309191,52.477351,ROWLDGL,False
Rowley Regis,-2.0309191,52.477351,ROWLEYR,True
Rowley Regis Up Reception,-2.0309191,52.477351,ROWLUR,False
Royal Oak Headshunt,-0.19087302,51.518955,ROYAHSH,False
Royal Oak Sidings,-0.19087302,51.518955,ROYAOSD,False
Roy Bridge,-4.8374435,56.888420999999994,ROYBDGE,True
Roydon,0.034906262,51.775544000000004,ROYDON,True
Royston Loop,-0.029769924,52.05265,ROYSLP,False
Royston (Herts) Sherriff,-0.0365042,52.051413000000004,ROYSSHR,False
Royston,-0.02738668,52.053113,ROYSTON,True
Ripple Lane Exch Sdgs GBRF,,,RPLANEG,False
Ripple Lane Exch Sdgs,0.11782633,51.529075,RPLANEX,False
Ripple Lane Signal 806,0.11294276,51.529784,RPLL806,False
Ripple Lane CTRL,0.1272925,51.527087,RPLLACT,False
Barking Freight Depot,0.11671956,51.529769,RPLLASW,False
Ripple Lane FLT (DBS),0.11689998,51.529308,RPLLDBS,False
Ripple Lane Barking Yd EP2,0.091232835,51.537718,RPLLEP2,False
Barking Eurohub (DBS),,,RPLLEUR,False
Ripple Lane FLT (DRS),0.10684851,51.530505,RPLLFDR,False
Ripple Lane F.L.T.,0.10684851,51.530505,RPLLFLT,False
Ripple Lane Signal FW6,0.10684851,51.530505,RPLLFW6,False
Ripple Lane FLT (GBRF),0.11689998,51.529308,RPLLGBF,False
Ripple Lane H Group Sdgs,0.11811714,51.529438,RPLLHGP,False
Ripple Lane L.I.P.,0.091232835,51.537718,RPLLLIP,False
Ripple Lane Railhead,0.11111422,51.531085,RPLLRHD,False
Ripple Lane Renwick Rd Jn,0.11689998,51.529308,RPLLRRJ,False
Ripple Lane Stora,0.11811714,51.529438,RPLLSTO,False
Ripple Lane W.R.D.,0.13295738,51.527991,RPLLWRD,False
Raisby Quarries,-1.5014683000000002,54.707085,RSBYQRY,False
Rosehall Jn,-4.031454,55.85525,RSEHALJ,False
Ruskington,-0.38045549,53.041286,RSKNGTN,True
Rossington Colliery Jn,-1.0736158000000002,53.483999,RSNGCJN,False
Rossington Colliery (FHH),-1.0929026000000002,53.479185,RSNGFHH,False
Rossington Loading Point,-1.0929491000000002,53.479123,RSNGTCL,False
Rosenheim,4.4590373,51.514413,RSNHEIM,False
Ravenstruther,-3.7052737000000002,55.69036800000001,RSTR,False
Ravenstruther FHH,-3.7053683,55.690349,RSTRFHH,False
Retford,-0.94812569,53.31509200000001,RTFD,True
Retford Sig D1341,-0.93996383,53.311298,RTFD134,False
Retford Sig. D156,-0.95163117,53.317828000000006,RTFD156,False
Retford Sig D1343,-0.95163117,53.317828000000006,RTFD343,False
Retford Sig D1348,-0.95163117,53.317828000000006,RTFD348,False
Retford Crossover,-0.96219031,53.326243999999996,RTFDCRX,False
Retford Down Sidings,-0.94762251,53.314799,RTFDDS,False
Retford Gringley Rd Loop,-0.93231887,53.318727,RTFDGRL,False
Retford Low Level,-0.94462822,53.313874,RTFDLL,False
Rotherhithe,,,RTHERHI,True
Rutherglen Signal G849,-3.9410665000000003,58.258843999999996,RTHG849,False
Rutherglen Signal G873,-3.9410665000000003,58.258843999999996,RTHG873,False
Rutherglen Sig G890,-4.2140603,55.831858999999994,RTHG890,False
Rutherglen C.E.,-4.2135765,55.83205600000001,RTHGCE,False
Rutherglen,-4.2136099,55.831238,RTHGLEN,True
Rutherglen Central Jn,-4.2086759,55.829834999999996,RTHGNCJ,False
Rutherglen East Jn,-4.1962383,55.82844,RTHGNEJ,False
Rutherglen North Jn,-4.2144095,55.83350600000001,RTHGNNJ,False
Rutherglen Training Centre,-4.2147167,55.833573,RTHGNTC,False
Rutherglen West Curve,-4.2157502000000004,55.830687,RTHGNWC,False
Rutherglen West Jn,-4.21989,55.830478,RTHGNWJ,False
Rothiemay,-2.7783961,57.500479000000006,RTHIMAY,False
Ravensthorpe,-1.6552745999999998,53.675702,RTHP,True
8 Brian (Test),,,RTHQBRI,False
8 McGaw (Test),,,RTHQGAW,False
8 Blacklock (Test),,,RTHQIAN,False
8 Kinsey (Test),,,RTHQKIN,False
Ruabon,-3.0430699,52.987377,RUABON,True
Ruddington GT Central Rly,,,RUDDGCR,False
Rufford RJB Mining,-1.1001808000000002,53.130745,RUFDBC,False
Rufford No.1 Stocking Site,-1.0995953,53.130157,RUFDFHH,False
Rufford Jn,-1.1112502,53.153481000000006,RUFDJN,False
Rufford,-2.8080929,53.634181000000005,RUFDORD,True
Rufford Stocking Site,-1.1006643999999999,53.131206999999996,RUFDSS,False
Rugby Signal RN9177,-1.2420267,52.377133,RUGB117,False
Rugby Signal NR9165,-1.174823,52.349315999999995,RUGB165,False
Rugby Signal NR9171,-1.234633,52.373993,RUGB171,False
Rugby Signal RN4179,-1.2629149,52.380734999999994,RUGB179,False
Rugby UGL Signal RN4182,-1.2529001,52.379585,RUGB182,False
Rugby UDT Signal RN4184,-1.2549651000000002,52.379965999999996,RUGB184,False
Rugby Signal RC9304,-1.2661753999999998,52.380792,RUGB304,False
Rugby Signal RC9310,-1.3029407,52.378452,RUGB310,False
Rugby Signal NR5363,-1.240055,52.376464,RUGB363,False
Rugby Signal RN5368,,,RUGB368,False
Rugby Signal RN3370,-1.3102534,52.398462,RUGB370,False
Rugby Signal KR9649,-1.2162235000000001,52.365088,RUGB649,False
Rugby Signal KR9653,-1.23322,52.373309000000006,RUGB653,False
Rugby Signal KR9655,-1.2420267,52.377133,RUGB655,False
Rugby Signal RN9669,-1.3034322,52.3939,RUGB669,False
Rugby Signal RN9671,-1.312159,52.399732,RUGB671,False
Rugby Carriage Sidings (FL),,,RUGBCSF,False
Rugby Depot Access Line,-1.2600938,52.380753999999996,RUGBDAL,False
Rugby DED,-1.2600938,52.380753999999996,RUGBDED,False
Rugby New Bilton EWS,,,RUGBEWS,False
High Oaks Junction,-1.3050614,52.394961,RUGBHOK,False
New Bilton Rugby,-1.2704826999999999,52.379739,RUGBJAR,False
New Bilton CS Rugby,-1.2836733,52.376224,RUGBJCS,False
Rugby Loco Holding Sdgs.,-1.2588528,52.381168,RUGBLHS,False
Rugby Long Lawford Junc.,-1.2863805,52.378695,RUGBLLJ,False
Newbold Junction,-1.275417,52.38075,RUGBNBJ,False
Rugby North Jn,-1.2564286,52.380299,RUGBNJ,False
Rugby Norfrost,-1.2538445,52.380210999999996,RUGBNOF,False
Rugby RTR Depot,-1.2596125,52.380544,RUGBRTR,False
Rugby South Junction,-1.2441045,52.377614,RUGBSJ,False
Rugby Trent Valley Junction,-1.2650151,52.380775,RUGBTVJ,False
Rugby Up Sdgs V.Q.,-1.2621585,52.381161999999996,RUGBUSQ,False
Rugby,-1.2491946000000003,52.378914,RUGBY,True
Rugby Arrival Sidings,-1.2575693000000001,52.380612,RUGBYAS,False
Rugby C.S.,-1.2468745,52.378854,RUGBYCS,False
Rugby North T.C.,-1.2640122999999999,52.381003,RUGBYY,False
Rugeley Trent Valley,-1.9301032,52.769771,RUGL,True
Rugeley Sig RR9405,-1.9286096999999998,52.758524,RUGL405,False
Rugeley TV Sig CH54,-1.9301032,52.769771,RUGL54,False
Rugeley TV Sig CH55,-1.9301032,52.769771,RUGL55,False
Rugeley 'B' Power Stn Jcn,-1.9274968999999997,52.759377,RUGLBJN,False
Rugeley PS Cripple Siding,-1.9186501,52.75960500000001,RUGLCPL,False
Rugeley Engineers Sidings,-1.9301032,52.769771,RUGLENG,False
Rugeley B Power Stn (FHH),-1.9194346999999998,52.75999300000001,RUGLFHH,False
Rugeley PS (FGD) GBRF,-3.9410665000000003,58.258843999999996,RUGLGBR,False
Rugeley P.S.,-1.9194494999999998,52.760011,RUGLPS,False
Rugeley Town,-1.9370171000000003,52.75458199999999,RUGLTWN,True
Rugeley G.F.,-1.9314945,52.771012,RUGLYGF,False
Rugeley North Jn,-1.9337307000000001,52.772254000000004,RUGLYNJ,False
Rugeley South Jn,-1.9276168000000002,52.767549,RUGLYSJ,False
Rumney River Bridge Jn.,-3.1353883,51.498227,RUMNYRB,False
Runcorn,-2.7391062,53.338128000000005,RUNCORN,True
Runcorn East,-2.6656264,53.327828000000004,RUNCRNE,True
Ruscombe,-0.83270548,51.485258,RUSCOMB,False
Rushey Platt,-1.8070194,51.555752000000005,RUSHEYP,False
Ruswarp,-0.62744898,54.47015,RUSWARP,True
Ruthwell,-3.4245574,55.012474,RUTHWEL,False
Rowland's Castle,-0.95736638,50.892385,RWLNDSC,True
Ryde Esplanade,-1.1596815,50.733173,RYDE,True
Ryde Esplanade Sig. 32,-1.1596815,50.733173,RYDE32,False
Ryde Pier Head,-1.1604431,50.738925,RYDP,True
Ryder Brow,-2.1734199,53.456720999999995,RYDRBRW,True
Ryde St.Johns Road,-1.1570256,50.724035,RYDS,True
Ryde St Johns Road E.M.U.D,-1.1566317,50.723879,RYDSEMU,False
Rye,0.73201125,50.953201,RYEE,True
Rye Signal RY27,0.73201125,50.953201,RYEE27,False
Rye Signal RY4,0.73201125,50.953201,RYEE4,False
Rye House,0.00554779,51.769233,RYEHOUS,True
Ryhope Grange Sidings,-1.3591739,54.879903000000006,RYHPFHH,False
Ryhope Grange Jn.,-1.3594821000000001,54.881108999999995,RYHPGRN,False
Rylstone Tilcon (GBRf),-2.0292555,54.045137,RYLSGBF,False
Rylstone LC,-2.0292402,54.045145999999995,RYLSLC,False
Rylstone (Swinden) Quarry,-2.0292402,54.045145999999995,RYLSQRY,False
Rylstone,-2.0292402,54.045145999999995,RYLSTON,False
RHYMNEY NORTH GF,-3.2906795,51.761032,RYMYNGF,False
RHYMNEY SOUTH GF,-3.2844515,51.754492,RYMYSGF,False
Royston Jn,-1.4466108999999998,53.612326,RYSTNJ,False
Sandal & Agbrigg,-1.4813593,53.663041,SABR,True
South Acton,-0.27019253,51.499522999999996,SACTON,True
South Acton Jn,-0.27097508,51.499022,SACTONJ,False
St. Andrews Jn,-2.7007407000000003,51.504560999999995,SADWJN,False
St. Andrew's Road,-2.6959609,51.512358,SADWRD,True
Saltaire,-1.790602,53.838483,SAIR,True
Salfords Aggregate Sdg.,-0.16127619,51.196619,SALFDAS,False
Salfords,-0.16217446,51.201382,SALFDS,True
Salhouse,1.3914176,52.6756,SALHOUS,True
Salwick BNF,-2.8071848999999998,53.779745,SALWBNF,False
Salwick,-2.8176775000000003,53.781624,SALWICK,True
Salzburg,4.3704458,50.879093,SALZBRG,False
Sampford Courtenay,-3.9486072,50.770436,SAMPCRT,True
Sandhills,-2.9919203,53.429662,SANDH,True
Sandhills Reversing Sdg,-2.9926035,53.427975,SANDHRS,False
Sankey for Penketh,-2.650348,53.39238,SANKEY,True
Sanquhar,-3.924386,55.370672,SANQHAR,True
Sarn,-3.5896964,51.538745,SARN,True
Sarrebourg,4.3345304,50.824331,SARRBRG,False
Saltash,-4.209394400000001,50.407061999999996,SASH,True
Savernake,-1.6650363000000001,51.368157000000004,SAVERNK,False
Saxham,0.63816402,52.257435,SAXHAM,False
Saxilby,-0.66441372,53.267225,SAXILBY,True
Stow Park,-0.71546083,53.323016,SAXISTO,False
Sandbach,-2.3935522000000002,53.150372999999995,SBCH,True
Sandbach (DRS),-2.4023622000000002,53.163477,SBCHDRS,False
Sandbach Hays Chemicals,-2.4024373,53.163512,SBCHHC,False
Sawbridgeworth,0.16052968,51.814704,SBDGWTH,True
Southbourne,-0.90719971,50.848186,SBOURNE,True
Seabrook R.S.,0.3358712,51.471973999999996,SBRKRS,False
South Bermondsey,-0.054194600999999995,51.48764,SBRMNDS,True
South Bermondsey Jn,-0.055864022,51.489368,SBRMNSJ,False
Saltburn,-0.97582118,54.583383,SBRN,True
Saltburn West Jn,-0.99000517,54.582954,SBRNWJN,False
Stallingborough,-0.18299199,53.586975,SBROUGH,True
Southbury,-0.052725218,51.64771,SBURY,True
Stalybridge,-2.0640671000000004,53.484209,SBYD,True
Stalybridge Sig SE7025,-2.0640671000000004,53.484209,SBYD025,False
Stalybridge Sig SE7048,-2.0640671000000004,53.484209,SBYD048,False
Stalybridge Atochem Sdg.,-2.0705612,53.483701,SBYDAS,False
Stalybridge Shunt Sig SE11,-2.0640671000000004,53.484209,SBYDS11,False
Scarborough,-0.40698496,54.278414,SCARBRO,True
Londesborough Rd ES,,,SCARLRE,False
Scunthorpe Sig 319,-0.65651758,53.584968999999994,SCNT319,False
Scunthorpe Appleby Frod,-0.59964422,53.597216,SCNTAFS,False
Scunthorpe Anchor (GBRF),-0.65154261,53.586071999999994,SCNTAGB,False
Scunthorpe Anchor Sidings,,,SCNTANS,False
Appleby LC,-0.56228246,53.603657999999996,SCNTAPP,False
Scunthorpe Anchor Rep Sdgs,-0.6179024000000001,53.596628,SCNTARS,False
Scunthorpe B.S.C. (GBRf),-0.60987518,53.59489,SCNTCGB,False
Scunthorpe B.S.C.(C.H.P.),-0.60697927,53.599323999999996,SCNTCHP,False
Scunthorpe CHP (COLAS RAIL),-0.60697927,53.599323999999996,SCNTCLR,False
Scunthorpe Frodingham,-0.63530064,53.590823,SCNTFDM,False
Scunthorpe Coal Plant (FHH)  ,-0.58989168,53.597846999999994,SCNTFHH,False
Scunthorpe B.S.C. (FLT),-0.65154261,53.586071999999994,SCNTFLT,False
Flixboro Wharf Fabor Prest,-0.70288072,53.619953,SCNTFLX,False
Scunthorpe Foreign Ore Jn,-0.58989168,53.597846999999994,SCNTFOB,False
Scunthorpe Grant Lyons,-0.61086588,53.59509,SCNTGRL,False
Scunthorpe B.S.C.(Ent.B.),-0.61526175,53.592355000000005,SCNTHEB,False
Scunthorpe B.S.C.(Ent.C.),-0.61842858,53.596247999999996,SCNTHEC,False
Scunthorpe F.D.,-0.63625254,53.589414,SCNTHGY,False
Scunthorpe,-0.65154261,53.586071999999994,SCNTHRP,True
Scunthorpe Holding Sidings,-0.60637087,53.598983999999994,SCNTHS,False
Scunthorpe West Jn,-0.64136179,53.587917000000004,SCNTHWJ,False
Scunthorpe Mills Exch Sdgs,-0.60028222,53.587056999999994,SCNTMES,False
Scunthorpe N Park Dragonby,-0.63700371,53.608793999999996,SCNTNPK,False
Scunthorpe Redbourne Sdg,-0.61213159,53.573064,SCNTRED,False
Scunthorpe Rox Gull,-0.63019512,53.63795699999999,SCNTROG,False
Scunthorpe Roxby Gullet FH,-0.61213159,53.573064,SCNTROX,False
Scunthorpe Signal S20,,,SCNTS20,False
Scunthorpe Sinter Plant,-0.61323783,53.570641,SCNTSIN,False
Santon F.O.T.,-0.60034961,53.591876,SCNTSOT,False
Scunthorpe Station Sidings,,,SCNTSTS,False
Trent Jn,-0.62946409,53.592833,SCNTTJN,False
Scunthorpe Trent T.C.,-0.62143585,53.595310999999995,SCNTTTC,False
Scunthorpe Trent Yd Maint,-0.62143585,53.595310999999995,SCNTTYM,False
Southcote Jn,-0.99688727,51.442007000000004,SCOTEJN,False
Scropton S.B (MCG),-1.7160288000000001,52.868489000000004,SCROSB,False
South Croydon,-0.093411281,51.363015999999995,SCROYDN,True
Scropton,-1.7166374,52.868554,SCRPTON,False
Scotscalder,-3.5520796999999997,58.482891,SCSCLDR,True
Scunthorpe Corus Rod Mill,-0.62449799,53.580118999999996,SCTPASW,False
Scotstounhill,-4.3525057,55.884904000000006,SCTSTNH,True
Silverdale,-2.8037592,54.169567,SDAL,True
Sudbrook Pumping Station,-2.7131855,51.58363,SDBKPST,False
Sudbury Hill Harrow,-0.33623216,51.55856,SDBRYHH,True
Sudbury & Harrow Road,-0.31600462,51.554324,SDBRYHR,True
Sandycroft,-2.9963911,53.197724,SDCF,False
Sel. D. Fork Arrival,-0.078508599,51.39199,SDEPFA,False
Sudforth Lane Down (GBRF),-1.1935200000000001,53.703433,SDFRDGB,False
Sudforth Lane (FLHH),-1.1934897,53.703433,SDFRFHH,False
Sudforth Lane Down (EWS),-1.1935200000000001,53.703433,SDFRTLA,False
Sudforth Lane S.B.,-1.195198,53.703615,SDFRTSB,False
Sudforth Lane RS,-1.1952156999999999,53.703481000000004,SDFRTUR,False
Sudforth Lane Up RS (FLHH),-1.1952006000000002,53.703481000000004,SDFRUFH,False
Sandling,1.0665774,51.090463,SDLG,True
South Dock Petrofina,-1.3638946,54.912684,SDOCKPF,False
South Dock Londonderry,-1.3631775,54.898814,SDOCLON,False
South Dock Port of S'land,-1.3629212,54.912094999999994,SDOCPSA,False
Swindon,-1.7856254,51.565714,SDON,True
Swindon Signal SW1212,-1.7953384,51.561676,SDON212,False
Swindon Austin Rover Grp,-1.7591988,51.575984999999996,SDONARG,False
Bourton,-1.6770786,51.585876,SDONBOU,False
Swindon Cocklebury,-1.7807548,51.567539000000004,SDONCBY,False
Swindon East Loop,-1.7800058999999997,51.567259,SDONEL,False
Swindon Emr Disposals,,,SDONEMR,False
Swindon Hawksworth Siding,-1.7652564999999998,51.570953,SDONHWK,False
Swindon London End,-1.7903054,51.564499,SDONLE,False
Swindon H.S.,-1.7903054,51.564499,SDONLIP,False
Swindon Loco Yard,-1.8034386999999998,51.569989,SDONLY,False
Swindon Stores GBRF,-1.7879096,51.564710999999996,SDONSGB,False
Swindon South Marston Jn,-1.7287453999999998,51.579371,SDONSMJ,False
Swindon Stratton Green,-1.7487681000000002,51.586051,SDONSTG,False
Swindon Stores,-1.7880107,51.564675,SDONSTO,False
Swindon Transfer,-1.7709044999999999,51.569678,SDONTFR,False
Swindon Frt Term'l Sth Mar,-1.7702,51.569191,SDONTML,False
Sandplace,-4.4648089,50.387671000000005,SDPLACE,True
Saundersfoot,-4.718077200000001,51.722144,SDRSFOT,True
Sanderstead,-0.09348279400000001,51.348494,SDSD,True
Sanderstead Signal T1356,-0.094211529,51.346851,SDSD356,False
Seaburn,-1.3865811000000001,54.929731000000004,SEABURN,False
Seaford,0.099670014,50.772940000000006,SEAFORD,True
Seaham,-1.3468138,54.839425,SEAHAM,True
Seaham Harbour,-1.3320572,54.83256899999999,SEAHAMH,False
Blackhills Farm,-1.3091526000000002,54.765301,SEAHBHF,False
Dawdon SB,-1.3390282,54.835636,SEAHDAW,False
Seaham Harbour (FHH),-1.3319035,54.832451,SEAHFHH,False
Dawdon Polka Siding,-1.3424942,54.836957,SEAHPOL,False
Seal Sands BASF,-1.1768333,54.609353000000006,SEALSBA,False
Seal Sands (Simon Storage),-1.1615944999999999,54.615566,SEALSMS,False
Seal Sands Branch Jn,-1.2113986,54.607336,SEALSND,False
Seal Sands Runround Loop,-1.1802397,54.60934,SEALSRL,False
Seamer,-0.41714648,54.240508999999996,SEAMER,True
Weaverthorpe LC,-0.53528061,54.190104000000005,SEAMWEV,False
Seascale,-3.4851091,54.396235,SEASCAL,True
Seer Green and Jordans,-0.60761943,51.609742,SEERGRN,True
Sellafield B.N.F.,-3.5047617,54.411738,SELABNF,False
Sellafield (DRS),-3.5106007000000004,54.416734999999996,SELADRS,False
Sellafield (EWS),-3.5106007000000004,54.416734999999996,SELAEWS,False
Sellafield,-3.5106007000000004,54.416734999999996,SELAFLD,True
Sellafield Signal SD18,-3.5106007000000004,54.416734999999996,SELAS18,False
Barlby Loops,-1.0580653,53.786801000000004,SELBAR,False
Barlby North Jn,-1.0736023000000001,53.761556999999996,SELBBNJ,False
Selby Brayton Sdg (ETRU),-1.0736023000000001,53.761556999999996,SELBBRA,False
Selby Potter Group (FLHH),-1.0403103,53.787307999999996,SELBFHH,False
Selby (GB Railfreight),-1.0402799,53.787307,SELBGBF,False
Selby Potter Group,-1.0402498,53.787298,SELBMYE,False
Selby Up Sidings,-1.0679082,53.776883,SELBUSD,False
Selby,-1.0635641000000002,53.782520999999996,SELBY,True
Selby Canal Jn,-1.0698796999999998,53.774193000000004,SELBYCJ,False
Selby F.D. Viking SH,-1.0564246000000002,53.786868999999996,SELBYFD,False
Selby West Jn,-1.0748046999999998,53.779318,SELBYWJ,False
Selhurst Shunt Signal 1051,-0.089010455,51.392468,SELH051,False
Selhurst Gloucester Rd Jn,-0.08640202599999999,51.387461,SELHGRJ,False
Selhurst,-0.089010455,51.392468,SELHRST,True
Selling,0.94053128,51.277659,SELLING,True
South Elmsall,-1.2856242,53.59488100000001,SELMSAL,True
Selsdon (Test trains only),-0.09249759099999999,51.356311,SELSDN,False
Selly Oak,-1.9356231,52.44189,SELYOAK,True
Sea Mills,-2.6495963,51.479471999999994,SEMILLS,True
Semley,-2.1821450000000002,51.03991,SEMLEY,False
Southease,0.030660269,50.831047,SESARDM,True
Seaton-On-Tees ABL UK,,,SETNABL,False
Seaton-O-T British Energy,-1.1810796000000001,54.63691800000001,SETNCEG,False
Seaton Carew,-1.2004618,54.658229000000006,SETNCRW,True
Seaton Snook Jn,-1.2062903999999999,54.648679,SETNSJN,False
Seaton Jn,-3.0587539,50.759969,SETONJN,False
Settle,-2.2808973999999997,54.066920999999994,SETTLE,True
Settle Jn,-2.2857798,54.03919200000001,SETTLEJ,False
Southend Victoria DSN,0.71130589,51.546966,SEVCDSN,False
Southend Victoria DSS,0.7116434,51.544395,SEVCDSS,False
Southend Victoria POT,0.71212707,51.542099,SEVCPOT,False
Southend Victoria Usn,0.71095266,51.546362,SEVCUSN,False
Southend Victoria Uss,0.71104911,51.544588,SEVCUSS,False
Seven Sisters Sig L1327,-0.075062879,51.58068,SEVNS27,False
Seven Sisters,-0.07506244200000001,51.583422999999996,SEVNSIS,True
Severn Tunnel Jn Sig.N349,-2.8028061,51.582384999999995,SEVS349,False
Severn Tunnel Sig NT1228,-2.8052185,51.581694,SEVT228,False
Severn Tunnel Sig. NT1730,-2.8016981,51.582573,SEVT730,False
Severn Tunnel Jn Sdgs,-2.7875939,51.584035,SEVTJNS,False
Severn Tunnel East,-2.7594627999999997,51.584832,SEVTNLE,False
Severn Tunnel Junction,-2.7770888,51.584159,SEVTNLJ,True
Severn Tunnel West,-2.7711308999999997,51.584333,SEVTNLW,False
Severn Tunnel Up Goods Loop,-2.7603424,51.584781,SEVTUGL,False
Seymour Jn,-1.3344466999999998,53.259156000000004,SEYMORJ,False
Seymour RJB Mining,-1.3265681,53.259696,SEYMOSS,False
Seymour Sidings,-1.3314471,53.258285,SEYMSDG,False
Smithfield C H S,-0.10403820000000001,51.51771,SFLDCHS,False
Southfleet Junction,,,SFLTJN,False
Southfleet Crossover,,,SFLTX,False
Seaforth C.T. (GBRF),-3.0050857000000004,53.46583100000001,SFRTGBF,False
Seaforth & Litherland,-3.0050857000000004,53.46583100000001,SFRTHAL,True
Seaforth C.T.,-3.0123043,53.456466000000006,SFRTHCT,False
Seaforth C.T. MDHC,-3.0100654,53.453509999999994,SFRTMDH,False
South Greenford,-0.33646237,51.533268,SGFORD,True
Sighthill East Jn,-4.2332217000000005,55.882516,SGHTHE,False
Sighthill West Jn,-4.2333042,55.88255899999999,SGHTHWJ,False
South Gosforth,-1.6187486999999998,55.001339,SGOS,False
Sugar Loaf,-3.6857288999999995,52.082043,SGRLOAF,True
Shadwell,,,SHADWEL,True
Shadwell Crossover,,,SHADXO,False
Shalford GD1341,,,SHAL341,False
Shalford,-0.56688768,51.214385,SHALFD,True
Shalford Jn,-0.57893671,51.220178999999995,SHALFDJ,False
Shirehampton,-2.6790142999999995,51.484251,SHAMPTN,True
Shanklin,-1.1796766,50.634025,SHANKLN,True
Shap Sig CE148,-2.6896227,54.54687,SHAP148,False
Shap Summit Down Siding,-2.6896227,54.54687,SHAPDGL,False
Shap Summit (FHH),-2.6646836,54.493375,SHAPFHH,False
Shap Harrisons Quarry GBRf,-2.6897897,54.54760600000001,SHAPHNQ,False
Shap Harrisons Sdgs Loop,-2.6897897,54.54760600000001,SHAPHNS,False
Shap Hardendale Quarry JN,-2.6358656000000003,54.473866,SHAPHQJ,False
Shap Summit,-2.6646836,54.493375,SHAPSMT,False
Shap Summit Ribblsdale Cmt,-2.6690506000000003,54.497969999999995,SHAPSRC,False
Shap Summit Quarry,-2.6669586,54.495608999999995,SHAPSTW,False
Shawford,-1.3275606000000002,51.022077,SHAWFD,True
Shawford Jn,-1.329444,51.018023,SHAWFDJ,False
Sherburn-in-Elmet,-1.2328907,53.797493,SHBN,True
Sherburn Jn,-1.2334443000000002,53.791277,SHBNSJN,False
Shoeburyness C.S.D.,0.79232809,51.532338,SHBRYCS,False
Shoeburyness Dpt Ldn E Jn,0.78425371,51.534715999999996,SHBRYLJ,False
Shoeburyness M.O.D.,0.79614116,51.530556,SHBRYMD,False
Shoeburyness,0.7948794,51.531144,SHBRYNS,True
Shacklegate Jn Signal F413,-0.33968435,51.433147999999996,SHCK413,False
Shacklegate Jn Signal F414,-0.33968435,51.433147999999996,SHCK414,False
Shacklegate Jn,-0.33968435,51.433147999999996,SHCKLGJ,False
Shildon,-1.6366983,54.626163,SHDN,True
Sheet Stores Jn,-1.2741445,52.882369999999995,SHEETSJ,False
Sheffield H.S.,-1.4623428,53.375316000000005,SHEFFHS,False
Sheffield,-1.462067,53.37811899999999,SHEFFLD,True
Sheffield Signal S52,,,SHEFS52,False
Sheffield Signal S77,-1.4707589,53.3633,SHEFS77,False
Sheffield Signal S81,-1.4616311000000002,53.370962,SHEFS81,False
Sheffield Signal S82,-1.4613762,53.373298,SHEFS82,False
Sheffield Signal S89,,,SHEFS89,False
Sheffield Signal S91,,,SHEFS91,False
Sheffield Signal S92,,,SHEFS92,False
Sheffield Station Sidings,-1.4618421,53.378073,SHEFSDG,False
Sheffield Shrewsbury  Rd FP,-1.462687,53.375434,SHEFSRF,False
Sheffield Victoria,-1.4544902,53.386399,SHEFVIC,False
Shelford,0.1398826,52.149215000000005,SHELFD,True
Shenfield Signal L5140,,,SHEN140,False
Shenfield Signal L538,0.34844383,51.64029,SHEN538,False
Shenfield Chelmsford Loop,0.33430255,51.634546,SHENFCL,False
Shenfield CS,0.32787483,51.628118,SHENFDS,False
Shenfield,0.32985507,51.630669,SHENFLD,True
Shenfield Middle Sidings,0.33156646,51.6322,SHENFMS,False
Shenfield Up Lp,0.32605832,51.621984999999995,SHENFUL,False
Shenfield London End Jn,0.32654361,51.623846,SHENLEJ,False
Shenfield Up Siding,0.32730273,51.625692,SHENUPS,False
